Ticker,Category,Price,Trend,RSI,Volatility,Momentum_1M
SLB,Sector_Energy,38.46,BULL,60.24,29.44,5.78
KMI,Sector_Energy,27.84,BULL,61.28,19.29,7.41
CVX,Sector_Energy,148.9,BEAR,44.56,17.2,-1.84
BKR,Sector_Energy,46.82,BULL,37.53,25.35,-1.45
HAL,Sector_Energy,27.83,BULL,58.42,26.2,2.69
HAL,Sector_Energy,28.58,BULL,67.31,28.13,3.14
HAL,Sector_Energy,27.83,BULL,58.42,26.2,2.69
KMI,Sector_Energy,27.32,BULL,52.93,18.83,0.96
KMI,Sector_Energy,27.84,BULL,61.28,19.29,7.41
SLB,Sector_Energy,38.46,BULL,60.24,29.44,5.78
SLB,Sector_Energy,40.34,BULL,84.29,27.85,11.84
XOM,Sector_Energy,116.54,BULL,40.61,18.43,1.78
OXY,Sector_Energy,40.11,BEAR,38.41,25.63,-3.23
VLO,Sector_Energy,175.32,BULL,34.96,33.51,-2.15
VLO,Sector_Energy,174.95,BULL,49.11,36.24,2.83
MPC,Sector_Energy,190.53,BULL,37.13,27.31,-1.14
CTRA,Sector_Energy,26.27,BULL,50.69,25.69,-0.27
COP,Sector_Energy,93.69,BULL,57.22,25.53,9.37
VLO,Sector_Energy,171.91,BULL,52.29,33.72,-3.17
VLO,Sector_Energy,174.14,BULL,40.85,34.13,-1.06
SLB,Sector_Energy,38.12,BULL,61.74,29.49,4.3
SLB,Sector_Energy,38.3,BULL,67.88,29.48,3.77
KMI,Sector_Energy,26.82,BEAR,51.11,21.36,-0.7
KMI,Sector_Energy,27.77,BULL,54.67,19.35,6.32
TPL,Sector_Energy,925.08,BEAR,31.85,42.32,-8.51
BKR,Sector_Energy,46.89,BULL,34.11,23.34,-3.78
HAL,Sector_Energy,29.12,BULL,88.55,23.56,8.13
HAL,Sector_Energy,28.45,BULL,61.17,27.13,4.1
OKE,Sector_Energy,72.88,BEAR,50.25,21.91,4.94
HAL,Sector_Energy,28.45,BULL,61.17,27.13,4.1
HAL,Sector_Energy,28.62,BULL,78.93,24.74,5.92
BKR,Sector_Energy,45.31,BULL,28.38,26.58,-5.72
TPL,Sector_Energy,,BEAR,45.73,41.47,-9.03
KMI,Sector_Energy,27.77,BULL,54.67,19.35,6.32
KMI,Sector_Energy,26.73,BEAR,47.13,21.34,-0.6
SLB,Sector_Energy,38.12,BULL,61.74,29.49,4.3
VLO,Sector_Energy,174.14,BULL,40.85,34.13,-1.06
VLO,Sector_Energy,168.3,BULL,39.6,34.32,-4.26
COP,Sector_Energy,,BEAR,62.07,25.29,5.27
MPC,Sector_Energy,,BEAR,33.38,26.73,-3.41
CTRA,Sector_Energy,25.71,BULL,43.84,28.99,-1.76
DX-Y.NYB,Currencies,,BEAR,17.91,3.25,-1.78
DX-Y.NYB,Currencies,,BEAR,11.25,3.64,-0.61
JPY=X,Currencies,155.13,BEAR,24.64,5.02,0.32
JPY=X,Currencies,156.51,BEAR,58.42,3.84,-0.31
JPY=X,Currencies,155.11,BEAR,34.45,5.01,0.31
DX-Y.NYB,Currencies,,BEAR,11.29,3.85,-0.28
DX-Y.NYB,Currencies,98.49,BEAR,22.45,3.33,-1.68
DX-Y.NYB,Currencies,99.07,BEAR,18.15,3.91,-0.2
DX-Y.NYB,Currencies,99.08,BEAR,27.95,2.66,-1.07
JPY=X,Currencies,156.05,BEAR,49.07,4.78,-0.84
JPY=X,Currencies,,BEAR,24.89,5.02,0.33
JPY=X,Currencies,,BEAR,24.89,5.02,0.36
JPY=X,Currencies,,BEAR,43.22,4.73,-1.15
DX-Y.NYB,Currencies,98.92,BEAR,10.7,3.85,-0.35
DX-Y.NYB,Currencies,98.19,BEAR,15.88,2.92,-1.48
JPY=X,Currencies,155.41,BEAR,40.46,4.81,-0.53
JPY=X,Currencies,154.84,BEAR,37.16,4.87,-0.89
DX-Y.NYB,Currencies,98.06,BEAR,16.39,3.0,-1.55
JPY=X,Currencies,,BEAR,43.22,4.46,-0.87
DX-Y.NYB,Currencies,98.27,BEAR,33.59,3.06,-1.34
EURUSD=X,Currencies,1.18,BEAR,82.18,2.9,1.34
EURUSD=X,Currencies,1.18,BEAR,85.19,3.19,1.86
EURUSD=X,Currencies,1.18,BEAR,82.7,3.21,2.11
EURUSD=X,Currencies,1.17,BEAR,94.09,2.97,0.23
EURUSD=X,Currencies,1.16,BEAR,80.19,2.51,0.9
EURUSD=X,Currencies,1.16,BEAR,94.33,2.77,0.13
EURUSD=X,Currencies,1.17,BEAR,81.8,3.32,1.68
EURUSD=X,Currencies,,BEAR,85.86,3.06,0.09
EURUSD=X,Currencies,,BEAR,85.86,3.01,0.24
EURUSD=X,Currencies,,BEAR,82.7,3.39,1.78
EURUSD=X,Currencies,1.16,BEAR,83.48,2.88,0.49
EURUSD=X,Currencies,1.17,BEAR,85.86,2.91,0.56
EURUSD=X,Currencies,1.17,BEAR,71.89,2.95,1.22
JPY=X,Currencies,155.48,BEAR,48.46,5.03,-0.51
DX-Y.NYB,Currencies,98.35,BEAR,31.06,3.17,-1.11
DX-Y.NYB,Currencies,98.94,BEAR,11.29,3.64,-0.61
DX-Y.NYB,Currencies,99.11,BEAR,20.92,2.57,-1.11
JPY=X,Currencies,156.38,BEAR,43.72,5.31,0.54
JPY=X,Currencies,155.42,BEAR,24.89,4.8,0.1
RSETH-USD,Crypto_Top100,3218.19,BEAR,61.82,60.39,-0.58
RSETH-USD,Crypto_Top100,3433.16,BEAR,57.01,57.87,17.34
WBT-USD,Crypto_Top100,57.63,BULL,33.49,32.34,-1.82
FIL-USD,Crypto_Top100,1.37,BEAR,31.65,50.59,-14.99
FIL-USD,Crypto_Top100,1.48,BEAR,36.33,54.25,-24.52
XAUT-USD,Crypto_Top100,4200.39,BULL,76.83,9.08,2.9
WSTETH-USD,Crypto_Top100,3578.69,BEAR,46.77,57.53,-2.89
DOGE-USD,Crypto_Top100,0.13,BEAR,28.02,56.19,-14.66
USDT0-USD,Crypto_Top100,0.99,BEAR,39.75,6.47,-0.6
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
ARB-USD,Crypto_Top100,0.0,BULL,0.0,0.1,-0.03
HBAR-USD,Crypto_Top100,0.14,BEAR,40.62,71.15,-6.5
AVAX-USD,Crypto_Top100,12.1,BEAR,31.25,73.63,-18.51
ATOM-USD,Crypto_Top100,2.24,BEAR,34.79,47.63,-18.7
JLP-USD,Crypto_Top100,4.51,BEAR,36.09,29.22,-5.23
ADA-USD,Crypto_Top100,0.44,BEAR,52.27,73.57,-8.05
PYUSD-USD,Crypto_Top100,1.0,BEAR,46.22,0.26,-0.02
WEETH-USD,Crypto_Top100,3235.27,BEAR,39.53,56.41,-0.82
WBNB-USD,Crypto_Top100,856.86,BEAR,30.03,41.07,-4.3
SHIB-USD,Crypto_Top100,0.0,BEAR,27.02,99.4,-18.9
BCH-USD,Crypto_Top100,576.35,BULL,56.77,77.04,17.52
WBETH-USD,Crypto_Top100,3516.08,BEAR,59.03,54.26,17.31
WBETH-USD,Crypto_Top100,3295.89,BEAR,62.57,58.53,-1.6
RETH-USD,Crypto_Top100,3622.84,BEAR,59.9,58.0,1.22
LSETH-USD,Crypto_Top100,3129.81,BEAR,46.33,57.77,-3.09
BCH-USD,Crypto_Top100,576.46,BULL,62.16,56.0,6.9
WBETH-USD,Crypto_Top100,3276.01,BEAR,60.31,58.0,0.05
BCH-USD,Crypto_Top100,583.15,BULL,56.75,57.3,4.79
LSETH-USD,Crypto_Top100,3171.39,BEAR,38.02,57.67,-2.13
RETH-USD,Crypto_Top100,3586.63,BEAR,58.57,55.87,3.84
BCH-USD,Crypto_Top100,589.72,BULL,55.74,77.26,21.93
WBETH-USD,Crypto_Top100,3372.45,BEAR,54.62,57.74,11.15
WEETH-USD,Crypto_Top100,3194.85,BEAR,47.38,56.36,-2.27
ADA-USD,Crypto_Top100,0.45,BEAR,57.1,73.99,-2.75
WBNB-USD,Crypto_Top100,864.27,BEAR,46.06,40.07,-3.07
JLP-USD,Crypto_Top100,4.53,BEAR,26.43,29.51,-4.41
ENA-USD,Crypto_Top100,0.21,BEAR,21.92,91.88,-26.0
ATOM-USD,Crypto_Top100,2.25,BEAR,37.11,48.0,-17.31
LTC-USD,Crypto_Top100,77.22,BEAR,36.59,48.91,-8.41
HBAR-USD,Crypto_Top100,0.14,BEAR,38.43,72.76,-9.79
ARB-USD,Crypto_Top100,0.0,BULL,0.0,0.1,-0.03
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
DOGE-USD,Crypto_Top100,0.13,BEAR,35.47,55.84,-15.58
XAUT-USD,Crypto_Top100,4208.47,BULL,77.02,9.19,3.83
FIL-USD,Crypto_Top100,1.46,BEAR,35.47,51.61,-28.02
WSTETH-USD,Crypto_Top100,3599.51,BEAR,37.27,57.47,-2.25
FIL-USD,Crypto_Top100,1.34,BEAR,30.68,51.02,-16.8
WBT-USD,Crypto_Top100,59.12,BULL,33.77,33.17,-0.49
SKY-USD,Crypto_Top100,0.02,BEAR,39.14,4.24,-1.11
RSETH-USD,Crypto_Top100,3294.26,BEAR,54.23,60.35,9.88
RSETH-USD,Crypto_Top100,3208.5,BEAR,59.1,60.14,0.55
RSETH-USD,Crypto_Top100,3313.7,BEAR,69.27,60.73,-1.65
WBT-USD,Crypto_Top100,58.1,BULL,50.92,32.14,0.17
WSTETH-USD,Crypto_Top100,3680.34,BEAR,58.72,56.78,2.11
FIL-USD,Crypto_Top100,1.51,BEAR,35.58,54.22,-25.52
XLM-USD,Crypto_Top100,0.25,BEAR,45.1,60.28,-3.98
USDT0-USD,Crypto_Top100,1.0,BEAR,41.43,5.09,-0.29
BNSOL-USD,Crypto_Top100,137.61,BEAR,32.77,55.93,-7.6
USDF-USD,Crypto_Top100,2.14,BEAR,,0.0,0.0
JLP-USD,Crypto_Top100,4.53,BEAR,51.91,30.17,-3.06
TRUMP-USD,Crypto_Top100,0.0,BEAR,28.73,38.51,-7.84
KAS-USD,Crypto_Top100,0.04,BEAR,21.03,60.95,-25.63
LSETH-USD,Crypto_Top100,3226.26,BEAR,58.76,56.95,2.38
BCH-USD,Crypto_Top100,569.8,BULL,54.7,70.34,18.67
WBETH-USD,Crypto_Top100,3369.85,BEAR,67.27,57.84,-1.73
JITOSOL-USD,Crypto_Top100,165.43,BEAR,44.43,57.98,-2.7
BCH-USD,Crypto_Top100,575.52,BULL,64.83,77.73,19.95
JITOSOL-USD,Crypto_Top100,172.64,BEAR,50.38,61.44,-1.26
WBETH-USD,Crypto_Top100,3609.11,BEAR,63.53,54.06,17.64
BCH-USD,Crypto_Top100,578.84,BULL,58.36,76.59,15.22
WBETH-USD,Crypto_Top100,3396.47,BEAR,64.5,58.26,1.15
WBNB-USD,Crypto_Top100,858.28,BEAR,56.77,41.73,-0.57
WEETH-USD,Crypto_Top100,3263.45,BEAR,58.82,55.83,2.04
USDF-USD,Crypto_Top100,2.14,BEAR,,0.0,0.0
USDT0-USD,Crypto_Top100,1.0,BEAR,48.69,4.81,-0.13
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
DOGE-USD,Crypto_Top100,0.13,BEAR,45.94,55.68,-14.61
FIL-USD,Crypto_Top100,1.49,BEAR,34.65,54.42,-18.3
XLM-USD,Crypto_Top100,0.24,BEAR,44.61,57.41,-1.38
WETH-USD,Crypto_Top100,2948.4,BEAR,41.46,61.74,-2.93
WLFI-USD,Crypto_Top100,0.0,BEAR,,,inf
FIL-USD,Crypto_Top100,1.55,BEAR,28.88,55.6,-21.73
XMR-USD,Crypto_Top100,434.43,BULL,60.84,56.34,5.65
RSETH-USD,Crypto_Top100,3342.84,BEAR,61.67,61.11,1.44
RSETH-USD,Crypto_Top100,3516.82,BEAR,61.61,61.42,16.05
XMR-USD,Crypto_Top100,375.52,BULL,46.51,77.73,-7.0
WLFI-USD,Crypto_Top100,0.0,BEAR,,,inf
WETH-USD,Crypto_Top100,3148.5,BEAR,59.05,58.05,0.92
WSTETH-USD,Crypto_Top100,4062.24,BEAR,63.49,55.8,17.27
WSTETH-USD,Crypto_Top100,3832.33,BEAR,63.88,58.55,0.97
WBT-USD,Crypto_Top100,62.08,BULL,71.89,80.22,18.14
WBT-USD,Crypto_Top100,62.89,BULL,67.14,29.31,10.45
USDT0-USD,Crypto_Top100,1.0,BEAR,57.3,3.93,0.52
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
USDT0-USD,Crypto_Top100,1.0,BEAR,52.78,3.33,0.32
DOGE-USD,Crypto_Top100,0.14,BEAR,52.34,65.36,-12.38
BNSOL-USD,Crypto_Top100,144.29,BEAR,44.63,58.05,-2.73
TRUMP-USD,Crypto_Top100,0.0,BEAR,100.0,51.61,-1.94
JLP-USD,Crypto_Top100,4.75,BEAR,49.55,31.85,4.1
JLP-USD,Crypto_Top100,4.76,BEAR,58.95,34.81,1.27
JITOSOL-USD,Crypto_Top100,157.62,BEAR,32.7,56.06,-7.95
LSETH-USD,Crypto_Top100,3566.19,BEAR,63.91,56.01,17.33
BCH-USD,Crypto_Top100,541.61,BULL,54.24,56.78,2.75
LSETH-USD,Crypto_Top100,3359.11,BEAR,63.8,59.24,-0.36
WBNB-USD,Crypto_Top100,888.82,BULL,60.8,49.06,-4.71
WEETH-USD,Crypto_Top100,3373.8,BEAR,69.01,57.19,-1.54
KAS-USD,Crypto_Top100,0.05,BEAR,49.17,100.35,18.47
WEETH-USD,Crypto_Top100,3603.1,BEAR,63.76,55.28,16.98
KAS-USD,Crypto_Top100,0.05,BEAR,62.04,100.09,24.04
WBNB-USD,Crypto_Top100,890.7,BULL,49.81,44.18,2.31
WBNB-USD,Crypto_Top100,900.62,BULL,55.01,49.32,-1.81
WEETH-USD,Crypto_Top100,3394.84,BEAR,63.21,57.38,0.51
LSETH-USD,Crypto_Top100,3323.32,BEAR,67.93,59.13,-2.82
WBETH-USD,Crypto_Top100,3265.52,BEAR,58.57,55.97,1.9
JLP-USD,Crypto_Top100,4.7,BEAR,60.11,35.16,-0.64
TRUMP-USD,Crypto_Top100,0.0,BEAR,100.0,51.61,-1.94
BNSOL-USD,Crypto_Top100,150.47,BEAR,50.37,61.29,-1.33
USDF-USD,Crypto_Top100,2.14,BEAR,,0.0,0.0
DOGE-USD,Crypto_Top100,0.15,BEAR,49.0,66.15,-6.12
DOGE-USD,Crypto_Top100,0.15,BEAR,42.63,60.27,-2.2
USDT0-USD,Crypto_Top100,1.0,BEAR,50.25,3.49,-0.28
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
USDT0-USD,Crypto_Top100,1.0,BEAR,44.08,3.9,0.4
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
WBT-USD,Crypto_Top100,61.09,BULL,65.87,80.71,15.59
WSTETH-USD,Crypto_Top100,3796.45,BEAR,67.71,58.29,-1.78
FIL-USD,Crypto_Top100,1.26,BEAR,33.07,51.09,-24.45
XLM-USD,Crypto_Top100,0.21,BEAR,26.19,55.7,-15.39
WETH-USD,Crypto_Top100,3120.9,BEAR,57.9,55.92,3.79
WLFI-USD,Crypto_Top100,0.0,BEAR,,,inf
RSETH-USD,Crypto_Top100,3173.03,BEAR,57.38,59.99,1.86
XMR-USD,Crypto_Top100,361.84,BULL,43.25,70.52,-0.98
SKY-USD,Crypto_Top100,0.02,BEAR,22.12,4.87,-1.65
RSETH-USD,Crypto_Top100,3154.75,BEAR,40.03,60.63,-1.09
XAUT-USD,Crypto_Top100,4331.49,BULL,87.22,5.7,2.85
FIL-USD,Crypto_Top100,1.28,BEAR,21.83,50.81,-21.05
WSTETH-USD,Crypto_Top100,3706.61,BEAR,60.78,58.34,0.93
WSTETH-USD,Crypto_Top100,3799.57,BEAR,54.55,58.69,11.0
WBT-USD,Crypto_Top100,60.35,BULL,56.88,31.5,5.96
WBT-USD,Crypto_Top100,60.4,BULL,64.34,80.11,18.09
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
USDT0-USD,Crypto_Top100,1.0,BEAR,54.9,3.66,0.01
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
USDT0-USD,Crypto_Top100,1.0,BEAR,53.06,3.84,0.01
DOGE-USD,Crypto_Top100,0.14,BEAR,49.65,66.59,-11.85
DOGE-USD,Crypto_Top100,0.14,BEAR,42.36,57.58,0.34
LTC-USD,Crypto_Top100,83.63,BEAR,46.77,53.74,-12.57
HBAR-USD,Crypto_Top100,0.11,BEAR,20.7,55.6,-23.5
ARB-USD,Crypto_Top100,0.0,BULL,0.0,0.1,-0.03
AVAX-USD,Crypto_Top100,13.67,BEAR,46.47,68.79,-4.21
JLP-USD,Crypto_Top100,4.61,BEAR,53.47,34.88,0.7
ENA-USD,Crypto_Top100,0.28,BEAR,53.88,99.21,0.16
JLP-USD,Crypto_Top100,4.66,BEAR,49.2,31.36,2.67
WBETH-USD,Crypto_Top100,3149.97,BEAR,35.16,56.68,-3.51
LSETH-USD,Crypto_Top100,3247.08,BEAR,61.22,58.61,0.71
LSETH-USD,Crypto_Top100,3331.64,BEAR,54.64,58.75,11.35
BCH-USD,Crypto_Top100,542.62,BULL,49.19,56.71,-0.28
WBNB-USD,Crypto_Top100,887.81,BULL,49.92,40.54,6.46
WEETH-USD,Crypto_Top100,3510.18,BEAR,58.75,54.14,17.74
WEETH-USD,Crypto_Top100,3284.37,BEAR,62.77,57.69,-1.19
PYUSD-USD,Crypto_Top100,1.0,BULL,58.14,0.3,0.0
WBNB-USD,Crypto_Top100,888.19,BULL,59.74,49.37,-4.25
SHIB-USD,Crypto_Top100,0.0,BEAR,45.84,106.52,-4.04
PYUSD-USD,Crypto_Top100,1.0,BULL,50.18,0.3,-0.01
ADA-USD,Crypto_Top100,0.37,BEAR,32.12,77.66,-11.84
WEETH-USD,Crypto_Top100,3287.74,BEAR,60.28,57.29,0.79
SHIB-USD,Crypto_Top100,0.0,BEAR,55.8,98.11,-5.28
WBNB-USD,Crypto_Top100,886.66,BULL,57.54,48.77,-2.09
WBNB-USD,Crypto_Top100,892.27,BULL,53.94,40.57,5.55
WEETH-USD,Crypto_Top100,3369.75,BEAR,54.73,57.07,10.17
BCH-USD,Crypto_Top100,555.62,BULL,39.95,56.6,4.35
LSETH-USD,Crypto_Top100,3469.46,BEAR,58.47,55.49,17.1
WBETH-USD,Crypto_Top100,3168.04,BEAR,46.67,56.47,-3.39
LSETH-USD,Crypto_Top100,3249.09,BEAR,62.35,59.72,-2.39
RETH-USD,Crypto_Top100,3392.18,BEAR,41.42,60.26,-2.56
ATOM-USD,Crypto_Top100,1.94,BEAR,27.73,45.46,-20.46
JLP-USD,Crypto_Top100,4.77,BEAR,54.11,30.96,6.94
JLP-USD,Crypto_Top100,4.64,BEAR,57.84,35.83,-0.98
ENA-USD,Crypto_Top100,0.27,BEAR,44.77,98.05,-0.71
AVAX-USD,Crypto_Top100,13.75,BEAR,49.04,69.43,-5.67
LTC-USD,Crypto_Top100,84.44,BEAR,48.56,53.48,-9.08
DOGE-USD,Crypto_Top100,0.14,BEAR,42.84,57.33,-3.92
DOGE-USD,Crypto_Top100,0.14,BEAR,44.07,65.23,-9.33
USDT0-USD,Crypto_Top100,1.01,BEAR,63.51,4.0,0.53
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
BF-USD,Crypto_Top100,0.0,BULL,0.0,0.14,-0.04
WBT-USD,Crypto_Top100,60.66,BULL,67.1,80.91,15.64
WBT-USD,Crypto_Top100,61.31,BULL,59.76,30.27,8.7
WSTETH-USD,Crypto_Top100,3960.76,BEAR,58.51,55.48,17.38
FIL-USD,Crypto_Top100,1.26,BEAR,27.71,50.27,-24.52
WSTETH-USD,Crypto_Top100,3708.36,BEAR,62.3,59.06,-1.54
RSETH-USD,Crypto_Top100,3136.63,BEAR,48.97,60.49,-1.94
SKY-USD,Crypto_Top100,0.02,BEAR,31.99,5.05,-1.52
HTX-USD,Crypto_Top100,0.0,BEAR,0.0,56.01,-15.78
XRP-USD,Crypto_Top100,1.92,BEAR,28.83,44.07,-13.63
USDT-USD,Crypto_Top100,1.0,BEAR,58.57,0.53,0.1
PAXG-USD,Crypto_Top100,4344.25,BULL,83.54,6.66,2.65
USDT-USD,Crypto_Top100,1.0,BEAR,48.87,0.33,0.03
DAI-USD,Crypto_Top100,1.0,BEAR,54.28,0.26,0.02
M-USD,Crypto_Top100,0.0,BULL,67.93,189.47,-21.33
M-USD,Crypto_Top100,0.0,BULL,80.28,82.56,51.36
FLR-USD,Crypto_Top100,0.01,BEAR,49.73,58.18,-5.11
FLR-USD,Crypto_Top100,0.01,BEAR,18.91,51.13,-4.71
TRX-USD,Crypto_Top100,0.28,BEAR,64.43,16.78,-3.37
QNT-USD,Crypto_Top100,88.95,BEAR,60.1,80.04,9.54
LEO-USD,Crypto_Top100,9.74,BULL,53.89,22.46,2.08
ALGO-USD,Crypto_Top100,0.11,BEAR,17.07,48.48,-20.65
NEAR-USD,Crypto_Top100,1.7,BEAR,40.36,69.24,-7.72
NEAR-USD,Crypto_Top100,1.73,BEAR,43.61,86.31,-24.48
SYRUPUSDT-USD,Crypto_Top100,1.11,BEAR,66.31,0.82,0.27
FBTC-USD,Crypto_Top100,90601.82,BEAR,50.25,41.2,4.52
BNB-USD,Crypto_Top100,843.29,BEAR,31.14,42.61,-5.0
FBTC-USD,Crypto_Top100,89303.72,BEAR,55.03,46.4,-3.0
WBTC-USD,Crypto_Top100,89572.23,BEAR,59.96,42.52,-4.85
WBTC-USD,Crypto_Top100,92076.96,BEAR,52.93,36.82,8.92
WLD-USD,Crypto_Top100,0.61,BEAR,44.54,74.89,-8.55
ONDO-USD,Crypto_Top100,0.48,BEAR,44.93,69.99,-8.77
TON-USD,Crypto_Top100,0.01,BEAR,48.18,60.89,-2.1
DOT-USD,Crypto_Top100,2.29,BEAR,39.27,68.56,-18.52
RLUSD-USD,Crypto_Top100,1.0,BEAR,53.29,0.95,0.11
AAVE-USD,Crypto_Top100,187.98,BEAR,56.12,65.43,7.83
ETC-USD,Crypto_Top100,12.37,BEAR,37.54,46.74,-12.45
RLUSD-USD,Crypto_Top100,1.0,BEAR,44.89,0.88,0.04
DOT-USD,Crypto_Top100,2.2,BEAR,44.15,74.38,-13.18
ETC-USD,Crypto_Top100,12.32,BEAR,30.93,48.62,-11.29
DOT-USD,Crypto_Top100,2.22,BEAR,43.99,68.74,-21.58
AAVE-USD,Crypto_Top100,197.47,BEAR,62.24,67.63,10.88
STETH-USD,Crypto_Top100,3008.11,BEAR,58.32,56.28,1.85
RLUSD-USD,Crypto_Top100,1.0,BEAR,44.2,0.94,-0.02
TON-USD,Crypto_Top100,0.01,BEAR,47.1,66.46,-8.77
ONDO-USD,Crypto_Top100,0.48,BEAR,46.81,70.76,-11.18
WLD-USD,Crypto_Top100,0.59,BEAR,41.96,70.5,-13.43
WBTC-USD,Crypto_Top100,90149.02,BEAR,48.71,37.23,3.93
WBTC-USD,Crypto_Top100,88805.3,BEAR,54.46,41.67,-3.3
FBTC-USD,Crypto_Top100,89577.03,BEAR,58.51,47.2,-5.17
FBTC-USD,Crypto_Top100,92311.38,BEAR,53.31,40.64,8.77
NEAR-USD,Crypto_Top100,1.68,BEAR,41.82,85.71,-25.83
NEAR-USD,Crypto_Top100,1.66,BEAR,39.83,69.52,-8.8
SUSDE-USD,Crypto_Top100,1.21,BULL,70.33,0.61,0.33
LEO-USD,Crypto_Top100,9.56,BULL,47.6,22.65,1.94
ALGO-USD,Crypto_Top100,0.12,BEAR,25.38,48.0,-20.68
QNT-USD,Crypto_Top100,86.84,BEAR,47.94,77.86,12.49
FLR-USD,Crypto_Top100,0.01,BEAR,20.98,55.56,2.73
TRX-USD,Crypto_Top100,0.29,BEAR,59.09,16.71,-2.33
TRX-USD,Crypto_Top100,0.28,BEAR,52.18,16.53,-0.8
FLR-USD,Crypto_Top100,0.01,BEAR,56.11,58.79,-7.68
M-USD,Crypto_Top100,0.0,BULL,77.17,190.11,-17.81
DAI-USD,Crypto_Top100,1.0,BEAR,50.5,0.23,-0.0
BGB-USD,Crypto_Top100,3.54,BEAR,56.9,26.61,-0.73
USDT-USD,Crypto_Top100,1.0,BULL,69.03,0.51,0.09
XRP-USD,Crypto_Top100,1.91,BEAR,22.92,44.35,-13.05
HTX-USD,Crypto_Top100,0.0,BEAR,0.0,63.53,-17.9
HTX-USD,Crypto_Top100,0.0,BEAR,0.0,53.89,-15.18
HTX-USD,Crypto_Top100,0.0,BEAR,0.0,63.41,-17.86
HTX-USD,Crypto_Top100,0.0,BEAR,0.0,58.99,-16.62
BGB-USD,Crypto_Top100,3.49,BEAR,41.77,26.91,-3.72
USDT-USD,Crypto_Top100,1.0,BEAR,46.5,0.32,0.04
XRP-USD,Crypto_Top100,1.92,BEAR,41.55,42.97,-12.47
USDT-USD,Crypto_Top100,1.0,BULL,61.26,0.47,0.13
M-USD,Crypto_Top100,0.0,BEAR,48.29,139.1,8.66
USDG-USD,Crypto_Top100,4.78,BEAR,40.75,233.53,-21.93
CRO-USD,Crypto_Top100,0.09,BEAR,22.08,41.03,-14.01
M-USD,Crypto_Top100,0.0,BULL,79.77,113.3,65.48
TRX-USD,Crypto_Top100,0.29,BEAR,77.36,17.48,-0.82
FLR-USD,Crypto_Top100,0.01,BEAR,35.11,56.68,-0.05
FLR-USD,Crypto_Top100,0.01,BEAR,53.91,58.14,-3.39
GT-USD,Crypto_Top100,10.08,BEAR,41.98,39.39,-4.65
TRX-USD,Crypto_Top100,0.28,BEAR,43.34,15.41,1.05
SYRUPUSDC-USD,Crypto_Top100,1.14,BEAR,86.53,0.37,0.26
VET-USD,Crypto_Top100,0.01,BEAR,17.42,51.89,-24.32
RAIN-USD,Crypto_Top100,0.0,BEAR,49.51,509.27,-48.54
NEAR-USD,Crypto_Top100,1.72,BEAR,41.17,84.94,-28.73
OKB-USD,Crypto_Top100,107.43,BEAR,47.66,55.79,-1.96
FBTC-USD,Crypto_Top100,91586.38,BEAR,59.0,46.87,-2.95
SYRUPUSDT-USD,Crypto_Top100,1.11,BEAR,67.04,0.81,0.33
FBTC-USD,Crypto_Top100,92329.69,BEAR,54.2,41.9,6.8
WBTC-USD,Crypto_Top100,90435.98,BEAR,61.45,41.74,-5.25
ZEC-USD,Crypto_Top100,387.49,BULL,32.34,139.21,-37.94
KCS-USD,Crypto_Top100,10.66,BEAR,52.46,57.81,-8.2
ICP-USD,Crypto_Top100,2.98,BEAR,31.86,66.88,-26.23
DOT-USD,Crypto_Top100,2.04,BEAR,41.66,72.9,-9.6
ETC-USD,Crypto_Top100,12.48,BEAR,45.41,45.97,-11.85
RLUSD-USD,Crypto_Top100,1.0,BEAR,46.43,0.83,0.02
RLUSD-USD,Crypto_Top100,1.0,BEAR,48.02,0.9,-0.12
STETH-USD,Crypto_Top100,2906.75,BEAR,34.96,56.87,-3.53
DOT-USD,Crypto_Top100,2.08,BEAR,42.11,70.44,-21.73
STETH-USD,Crypto_Top100,2921.69,BEAR,46.66,56.69,-3.45
RLUSD-USD,Crypto_Top100,1.0,BULL,50.71,0.9,0.03
DOT-USD,Crypto_Top100,2.11,BEAR,41.13,71.24,-24.23
DOT-USD,Crypto_Top100,2.06,BEAR,41.25,72.52,-10.73
RLUSD-USD,Crypto_Top100,1.0,BEAR,54.43,0.84,-0.04
LINK-USD,Crypto_Top100,12.58,BEAR,32.77,72.67,-4.29
ZEC-USD,Crypto_Top100,426.98,BULL,39.52,145.65,-36.66
USDC-USD,Crypto_Top100,1.0,BEAR,49.24,0.17,0.0
WBTC-USD,Crypto_Top100,92262.09,BEAR,61.91,41.47,-2.38
WBTC-USD,Crypto_Top100,91872.82,BEAR,53.54,37.81,6.12
